date,Newspaper,Body Text,title
2024-06-07T10:00:10+0000,The New York Times,"for more audio journalism and storytelling , download new york time audio , a new io app available for news subscriber . hosted bytracy mumford produced byian stewartanddavis land edited byjessica metzgerandtracy mumford on today ’ s episode : israeli strike kill dozen at civilian shelter in gaza , by aaron boxerman , abu bakr bashir , erika solomon and thomas fuller witness in hunter biden trial give intimate portrait of his drug use , by glenn thrush , eileen sullivan and zach montague minority group ’ uninsured rate ha plunged in recent year , report find , by noah weiland pat sajak , the cool , unflappable , reliable host , sign off , by guy trebay tune in , and tell u what you think attheheadlines @ nytimes.com . for correction , emailnytnews @ nytimes.com . for more audio journalism and storytelling , downloadthe new york time audio app — available to time news subscriber on io — andsign upfor our weekly newsletter . advertisement","israel defends strike on school , and hallie biden testifies in gun trial"
2024-04-22T11:25:09+0000,The New York Times,,columbia university to hold class remotely after weekend protest
2024-06-11T16:24:03+0000,The New York Times,"israel-hamaswar advertisement the security council can ’ t force anyone to adopt the plan , but it passage of a resolution backing it increase pressure on both side to make a deal . bymatthew mpoke bigg the united nation security council on mondayendorseda cease-fire plan for the gaza strip that is backed by the united state , adding weight to an international effort to end the eight-month war . neither israel nor hamas ha publicly accepted the plan , but secretary of state antony j . blinken on tuesdayheld talksin the region to press for it adoption . here ’ s a look at how the cease-fire would work , and at some of the area of dispute between the warring party . the plan would unfold inthree phase . underphase one , there would be a six-week cease-fire and the release of hostage who are older or wounded , or who are woman , a well a the return of the remains of some people who died in gaza while in captivity . in exchange , palestinian prisoner would be released from israeli jail . israeli force would withdraw from populated area of gaza , and more humanitarian aid would be distributed in the enclave . civilian , most of whom have been displaced , would be free to return to their home , including in northern gaza , an area devastated by israeli airstrikes and fighting . a all of this happens , talk over a permanent cease-fire would continue , with the goal of reaching phase two : the full withdrawal of israel ’ s military , the return of all hostage and the freeing of more palestinian prisoner . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",here ’ s a look at the u.n . - backed plan to stop the war in gaza .
2024-04-09T19:55:30+0000,The New York Times,,"cameron , on u.s . trip , take a risk and meet with trump"
2024-04-14T12:28:46+0000,The New York Times,,what we know about iran ’ s attack on israel and what happens next
2024-04-22T09:42:13+0000,The New York Times,,3 people injured after vehicle attack in jerusalem
2024-04-15T15:17:18+0000,The New York Times,,"with nuclear deal dead , containing iran grows more fraught"
2024-03-21T12:13:50+0000,The New York Times,,israel ’ s raid on al-shifa hospital grows into one of the longest of gaza war
2024-05-28T23:12:44+0000,The New York Times,"israel-hamaswar advertisement supported by the israeli military said it had deployed additional combat troop to the southern gaza strip , even a a growing chorus of voice demand an end to the fighting . bycassandra vinograd , hiba yazbekandthomas fuller israel ’ s military said it wa pressing on with it ground assault in the southern gaza strip on tuesday despite mountinginternational outrageover it operation there , including an airstrike over the weekend that killed dozen of civilian . the military said it troop were engaging in close-quarters combat with hamas fighter and that it had deployed an additional “ combat team ” to rafah , without specifying how many more soldier were sent to the southern city . the military ha said that it strike on rafah on sunday — which ignited a deadly fire that killed at least 45 people — targeted a hamas compound . on monday , prime minister benjamin netanyahu of israel said it wa a “ tragic accident ” that civilian in the camp , many of them displaced from other part of gaza , had been killed . his comment , however , did little to quell a chorus of voice demanding accountability and a halt to the fighting , which came amid report of anotherdeadly strikein nearby al-mawasi on tuesday . an official in gaza , dr . mohammed al moghayer of the palestinian civil defense , said that at least 21 people were killed and dozen injured on tuesday when strike hit tent housing displaced people in al-mawasi , not far from the city of rafah . israel ha declared an area of al-mawasi a humanitarian safe zone . tuesday ’ s strike appeared to occur near the humanitarian zone but not in it , according to video verified by the new york time . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",israel push into rafah a displaced palestinian search for safety
2024-03-11T23:23:53+0000,The New York Times,,"netanyahu ’ s coalition ‘ may be in jeopardy , ’ intelligence report say"
2024-06-10T19:48:48+0000,The New York Times,"advertisement supported by representative jamaal bowman of new york told member of the socialist group that his view on israel aligned with theirs , and insisted that he never quit the group , despite earlier claim . bynicholas fandos last fall , in the day after hamas ’ s deadly oct . 7 attack on israel , representative jamaal bowman of new york appeared ready to make a hard public break with the democratic socialist of america . mr . bowman condemned a rally promoted by the group “ in the strongest possible term ” after some attendee glorified the slaughter of 1,200 israeli . his office also took the opportunity to publicize for the first time that he hadlet his own d.s.a . membership lapseamid earlier disagreement over funding for israeli defense . but in a private video meeting with the group late last month , mr . bowman insisted he had never actually left , shifting his story a he sought to mend fence with the small but influential group amid a primary challenge that ha become a symbolic test of his party ’ s division over israel . “ i ’ m still a member , ” the congressman said in a recording of the may 26 meeting that wa obtained and verified by the new york time . “ i didn ’ t let my due lapse . ” pressed by member to explain why his office had publicly stated otherwise , he added : “ medium ha a tendency to talk about b.s . , and not focus on the race . and we wanted to make sure we were focusing on our race at that time and getting re-elected . ” we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",bowman make amends with democratic socialist after rift over israel
2024-04-16T22:18:08+0000,The New York Times,,"israel weighs response to iran attack , with each choice a risk"
2024-03-15T23:13:07+0000,The New York Times,,"a watershed moment for the politics of israel , courtesy of chuck schumer"
2024-04-18T21:35:13+0000,The New York Times,,u.s . veto palestinian bid for recognition a full u.n . member state
2024-04-09T08:28:55+0000,The New York Times,,gazans still face extreme hardship a the pace of fighting slows
2024-04-09T23:28:30+0000,The New York Times,,germany rebuff claim it arm sale to israel abet genocide in gaza
2024-05-23T20:27:09+0000,The New York Times,"israel-hamaswar advertisement it wa unclear if negotiator from egypt and qatar would participate . byjulian e . barnesandedward wong reporting from washington william j . burn , the c.i.a . director , who ha been the lead american negotiator in effort for a cease-fire in gaza , plan to travel to europe this weekend for talk with his israeli counterpart to try to revive the stalled discussion over a pause in the fighting and the release of hostage , according to a u.s . official and another person briefed on the negotiation . this month , frustration boiled over between official from hamas and israel , and the country mediating — the united state , qatar and egypt — put the talk on hold . israeli official were upset with what they saw a shifting negotiating stance by hamas , including the number of hostage to be released in a first phase . hamas wa upset by israel ’ s operation in rafah , the southern gazan city , whichhave been progressingsince . but core to the dispute were disagreement over how to define a cessation of hostility between hamas and israel , and how different stage of the cease-fire would be put into effect . the resumption of talk , at an undisclosed location in europe , is expected to take place over the next few day . it is not clear if egyptian and qatari negotiator will join mr . burn and david barnea , the chief of the mossad , israel ’ s spy agency , to directly take part in the discussion . mr . burn , however , ha been in close contact with egyptian and qatari negotiator a the mediator look to get the talk back on track , said a u.s . official . in early may , mr . burn did shuttle diplomacybetween egypt and israel trying to push for the first phase of an agreement to begin , including a staggered process for the release of hostage and a temporary halt in fighting . the talk in the coming day are expected to be the first since that round of negotiation ended . while it is unclear what could be achieved with mr . burn ’ s new discussion , restarting the talk is , at this point , a notable development . u.s . official say a hostage-for-cease-fire agreement ha to be reached for all their other diplomatic effort to get momentum , including discussion of a postwar administration in gaza and a megadeal for a palestinian state that the american and saudi want israel to agree to . but israeli military operation in rafah continue to complicate the picture . the more aggressive the israeli operation there , the less hamas want to negotiate . some american official have said israel is taking their advice on how to mitigate some civilian casualty — which ha contributed to an erosion of international support for israel with over 35,000 people dead , according to the gazan health authority . on wednesday , jake sullivan , the u.s . national security adviser , said he wa optimistic that israel , so far , wa not conducting the kind of major operation in rafah that the united state had feared it would . but question remain about exactly what the israeli intention for rafah over the longer term might be . julian e . barnescovers the u.s . intelligence agency and international security matter for the time . he ha written about security issue for more than two decades.more about julian e . barnes edward wongis a diplomatic correspondent who ha reported for the time for more than 24 year from new york , baghdad , beijing and washington . he wa on a team of pulitzer prize finalist for iraq war coverage.more about edward wong advertisement",c.i.a . director to meet with israeli counterpart this weekend over cease-fire talk
2024-05-31T17:59:04+0000,The New York Times,"israel-hamaswar advertisement the president outlined a plan to try to get hamas and israel to break out of a monthslong deadlock that ha resulted in the killing of thousand of palestinian . transcript israel ha offered a comprehensive new proposal . it ’ s a road map to an enduring cease-fire and the release of all hostage . this proposal ha been transmitted by qatar to hamas . this is truly a decisive moment . israel ha made their proposal . hamas say it want a cease-fire . this deal is an opportunity to prove whether they really mean it . hamas need to take the deal . for month , people all over the world have called for cease-fire . now it ’ s time to raise your voice and demand that hamas come to the table , agrees to this deal and end this war that they began . at this point , hamas no longer is capable of carrying out another oct . 7 . and the palestinian people have endured sheer hell in this war . too many innocent people have been killed , including thousand of child . it ’ s time to begin this new stage . the hostage come home , for israel to be secure , for the suffering to stop . it ’ s time for this war to end , and for the day after to begin . thank you very much . byzolan kanno-youngsanddavid e . sanger zolan kanno-youngs reported from rehoboth beach , del . , where president biden will be spending the weekend . david e . sanger reported from washington . declaring hamas no longer capable of carrying out a major terrorist attack on israel , president biden said on friday that it wa time for a permanent cease-fire in gaza and endorsed a new plan he said israel had offered to win the release of hostage and end the fighting . “ it ’ s time for this war to end , for the day after to begin , ” mr . biden said , speaking from the state dining room at the white house . he also gave a stark description of hamas ’ s diminished capability after more than seven month of israeli attack , saying that “ at this point , hamas is no longer capable of carrying out another oct . 7 . ” “ this is truly a decisive moment , ” mr . biden said . “ israel ha made their proposal . hamas say it want a cease-fire . this deal is an opportunity to prove whether they really mean it . ” with that statement , mr . biden appeared to be revealing his true agenda : making public element of the proposal in an effort to pressure both hamas and israel to break out of a monthslong deadlock that ha resulted in the killing of thousand of palestinian . american official have describedhamas ’ s leader , yahya sinwar , a interested only in his own survival and that of his family and inner circle , a they presumably operate from tunnel deep under southern gaza . but official have also said prime minister benjamin netanyahu of israel ha little incentive to move to a real cease-fire , because of the widespread belief in israel that a soon a the surviving hostage are returned , and a last cease-fire begin , he will most likely lose his fragile hold on power . mr . biden ’ s remark came at a pivotal moment in his re-election campaign , a day after his rival , former president donald j . trump , wa convicted of 34 felony charge . at the same time , he ha been facing growing pressure at home over the bloodshed in gaza , which ha led to eruption on college campus and on the street of american city , and alienated many of his own supporter . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","biden call for end to gaza war , endorsing israeli cease-fire proposal"
2024-05-23T09:04:09+0000,The New York Times,"israel-hamaswar advertisement supported by the treasury secretary said ally from the group of 7 nation must work to stabilize the west bank economy and increase gaza aid . byalan rappeport alan rappeport reported from stresa , italy , where he is covering the group of 7 finance minister meeting . treasury secretary janet l . yellen warned israel on thursday againstcutting off tiesbetween palestinian and israeli bank , arguing that such a move would further destabilize the economy of the west bank when palestinian were already facing dire economic condition . m . yellen ’ s comment came in the wake of israel ’ s decision on wednesday to withhold tax revenue from the palestinian authority in retaliation for three european country ’ unilaterally agreeing to recognize a palestinian state . m . yellen and other top economic official from the group of 7 nation are expected to discus the matter and the humanitarian situation in gaza during their summit in stresa , italy , which begin on thursday . “ i ’ m particularly concerned by israel ’ s threat to take action that would lead to palestinian bank ’ being cut off from their israeli correspondent bank , ” m . yellen said during remark ahead of a news conference . m . yellen added that the banking channel were critical for processing transaction that allow $ 8 billion a year of import of food , fuel and electricity from israel and $ 2 billion of palestinian export . the war in gaza is one of several geopolitical crisis that are weighing on the global economy . the economic policymakers are also planning to discus russia ’ s war in ukraine and continue deliberation over how to use more than $ 300 billion of frozen russian central bank asset to provide ukraine with additional aid . official from the group of 7 will also be discussing way to tighten sanction on russia and how to prevent china from providing the country with military support . m . yellen said on thursday that the plight of the palestinian would be a topic of discussion with her counterpart and that a move to cut palestinian off from the international financial system could fuel a “ humanitarian crisis . ” we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",yellen warns israel against cutting off palestinian bank
2024-04-12T09:00:17+0000,The New York Times,,how the war in gaza mobilized the american left
2024-04-08T15:45:07+0000,The New York Times,,google to tone down message board after employee feud over war in gaza
2024-06-06T15:53:40+0000,The New York Times,"israel-hamaswar advertisement the deadly strike on a united nation school-turned-shelter is a bitter reminder , gazans say , that each place they flee eventually get caught up in the bloodshed . byerika solomonandabu bakr bashir a mother begs her dead child to take her hand . a young man , wrapped in bandage , lie weeping next to the corpse of another man . a little boy , his face coated in dust and blood , stare vacantly from a hospital floor a people shout frantically around him . the scene at the doorstep of the last functioning hospital in central gaza , posted on social medium by a palestinian videographer after an israeli strike hit a united nation school complex , have yet again highlighted the awful dilemma that palestinian civilian keep facing through eight month of war : the place where they seek refuge often end up being attacked . the video were posted to instagram on thursday after the strike . the new york time verified that they were shot at al aqsa martyr hospital in the central gaza city of deir al balah . in the early morning hour of thursday , israel launched a strike on a school complex housing thousand of displaced palestinian who had sought shelter there . dozen were killed . israel say it attack targeted and killed hamas operative using the school building a a base . palestinian medical worker say it killed civilian . of at least 40 dead body from the attack registered by gaza ’ s health ministry , 14 were child and nine were woman , the ministry said . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",gazans weep and pray over loved one killed in attack on former school
2024-05-24T10:52:52+0000,The New York Times,"israel-hamaswar advertisement the body were found in jabaliya , where the israeli military ha been trying to root out a renewed hamas insurgency . byaaron boxermanandjohnatan reiss israeli force retrieved the body of three oct . 7 hamas attack victim in an overnight operation in northern gaza , the israeli military said on friday , further heightening fear for the fate of the remaining hostage held in gaza . israeli official identified the three hostage a hanan yablonka , 42 ; michel nisenbaum , 59 ; and orion hernandez radoux , a dual citizen of france and mexico . according to rear adm . daniel hagari , the israeli military spokesman , all three were killed in the hamas-led oct . 7 attack , and hamas militant brought their body back to gaza . roughly 125 living and dead hostage now remain in gaza , according to the israeli authority , a talk for a cease-fire that would also secure their release have stalled . israel and hamas have conducted indirect negotiation for month in an attempt to clinch an agreement , but those talk collapsed in early may . on thursday , the israeli prime minister ’ s office said the war cabinet had ordered it negotiating team tocontinue talk to reach a deal , but prospect appeared remote a israel pursues it operation in rafah , in southern gaza . the israeli government ha faced rising criticism by some of the hostage ’ family member , who say it ha not gone far enough to reach an agreement . “ the recovery of their body is a silent but resolute reminder that the state of israel is obligated to immediately dispatch negotiation team with a clear demand to bring about a deal that will swiftly return all the hostage home , ” said the hostage family forum , a group that represents family member of the captive . over the past week , a total of seven bodieshave been brought back to israelfor burial after being retrieved by israeli soldier and intelligence officer . they included shani louk , mr . radoux ’ s partner , an israeli-german dual citizen who became a symbol of the brutality of the hamas attack . most of the seven hostage brought back had not been publicly declared presumed dead by the israeli authority . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",israeli force recover body of 3 more hostage in northern gaza
2024-04-18T18:21:41+0000,The New York Times,,college warn student demonstrator : enough
2024-03-14T14:49:41+0000,The New York Times,,"schumer urge new leadership in israel , calling netanyahu an obstacle to peace"
2024-05-29T12:15:21+0000,The New York Times,"israel-hamaswar advertisement the slogan , which ha been a touchstone for pro-palestinian demonstrator for month , ricocheted across social medium this week . byali watkins the slogan “ all eye on rafah ” ha ricocheted across social medium this week following an israeli strike in the gazan city that killed dozen of civilian and provoked international outrage . for month , the phrase ha been a touchstone in the social and cultural dialogue around israel ’ s war against hamas in the region . it ha periodically trended on social medium , particularly a israeli military attack in the city — located in the southern gaza strip , along the egyptian border — have escalated . on wednesday , the saying wa once again trending , this time through what appears to bean a.i . - generated image showing a field of refugee tentsspelling out “ all eye on rafah . ” one version of the graphic ha been shared more than 38 million time on instagram . the phrase may have originated in comment made in february by rik peeperkorn , who head the world health organization ’ s office for gaza and the israeli-occupied west bank . mr . peeperkorn wa speaking at a news conference a the israeli military intensified it campaign in the southern gaza strip . “ all eye are on rafah , ” mr . peeperkornsaid at the time . the comment wa almost immediately repurposed by pro-palestinian and humanitarian group to draw attention to gaza and rafah , which wa one of the last remaining destination for displaced palestinian from other part of the territory . among them were save the child international , oxfam and , later , pro-palestinian lobbying group like jewish voice for peace . the saying wa also heard at pro-palestinianproteststhat swept across western university earlier this month . the deadlystrikein rafah on sunday wa quicklydenouncedby world leader . prime minister benjamin netanyahu of israel said the attack had killed two hamas official , and he called the civilian death a “ tragic accident . ” ali watkinsis a reporter on the metro desk , covering crime and law enforcement in new york . previously , she covered national security in washington for the time , buzzfeed and mcclatchy newspapers.more about ali watkins advertisement",‘ all eye on rafah ’ surge on social medium after a deadly israeli strike
2024-03-11T04:01:33+0000,The New York Times,,"navigating israeli restriction , many palestinian find it hard to reach al aqsa"
2024-03-29T10:00:14+0000,The New York Times,,"hamas took her , and still ha her husband"
2024-04-06T22:26:58+0000,The New York Times,,"another israeli hostage ’ s body recovered , the death angering his family"
2024-03-30T13:30:54+0000,The New York Times,,a time photographer went on a gaza airdrop . here ’ s what he saw .
2024-04-22T10:00:36+0000,The New York Times,,"the trump trial ramp up , and the supreme court considers a homelessness case"
2024-03-06T18:02:53+0000,The New York Times,,"protester interrupt adam schiff ’ s victory speech , chanting ‘ cease-fire now ’"
2024-04-07T23:20:04+0000,The New York Times,,israel withdraws troop from southern gaza a war hit 6-month mark
2024-03-02T21:47:11+0000,The New York Times,"israel-hamaswar advertisement the vice president expects to discus the urgency of a hostage deal and getting food and supply to palestinian civilian with a member of netanyahu ’ s war cabinet . byerica l . greenandaaron boxerman vice president kamala harris is scheduled to meet with benny gantz , a member of the israeli war cabinet , in washington on monday , according to a white house official and a spokesman for mr . gantz . during the meeting with mr . gantz , m . harris is expected to discus the urgency of securing a hostage deal , which would allow for a temporary cease-fire , and the need to significantly increase aid into gaza , according to the white house official , who provided detail on the condition of anonymity . the meeting , which is scheduled to take place at the white house , come a the biden administration face pressure to help secure a temporary cease-fire and hostage deal in the israel-hamas war and to more forcefully address the escalating humanitarian catastrophe in gaza . on saturday , another senior administration official , who spoke on the condition of anonymity to discus sensitive diplomatic effort , told reporter that negotiation were continuing , and that israel had “ more or less accepted ” a framework for the deal and that the ball wa now in hamas ’ s court . the proposal could lead to a six-week pause in the fighting , a well a the release of some of the hostage held in gaza and palestinian prisoner in israel . president biden had expressed hope that a deal could be reached by monday a u.s . official said they were working to secure a deal by the start of ramadan , the muslim holy month that will start this year around march 10 . the united state also delivered it firstairdrop of food into gaza on saturdayamid warning that the besieged enclavewas on the brink of famine . israel ha imposed tight restriction on the entry of humanitarian aid , even a international relief organization have suspended some convoy because of rising anarchy and the looting of some aid truck inside gaza . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",harris to meet with top israeli official a truce talk continue
2024-03-01T12:25:05+0000,The New York Times,,gaza aid declined significantly in february
2024-06-05T16:30:57+0000,The New York Times,"advertisement supported by the official , christine abizaid , recently warned that the hamas attack in israel , and the gaza conflict , had energized terrorist threat worldwide . byeric schmitt reporting from washington the director of the national counterterrorism center will step down next month , biden administration official said on wednesday . the director , christine s . abizaid , ha served three year a the country ’ s top counterterrorism official . in recent year , a resurgent china and russia , a well a the war in ukraine and in gaza , have replaced counterterrorism a the country ’ s main national security priority . but speaking to asecurity conferencein doha , qatar , last month , m . abizaid warned that the hamas attack against israel on oct . 7 , and the ensuing gaza conflict , had energized an increasingly diverse set of worldwide terrorist threat . the islamic state no longer control vast swath of territory in iraq and syria , but it fighter and group aligned with al qaeda are on the march in africa . the islamic state affiliate in afghanistan , isi khorasan , dramatically demonstrated it expanding reach earlier this year , conducting deadly attack iniranandrussia . in addition to supporting hamas in gaza , iran back extremist group in lebanon , syria , iraq and yemen . “ we are in an elevated global threat environment , ” m . abizaid said at the conference . m . abizaid , 45 , had previously served a a senior counterterrorism official at the white house and a a senior pentagon official for southwest asia policy before taking over the counterterrorism center in june 2021 . the counterterrorism center , created in the wake of the attack on sept . 11 , 2001 , integrates , analyzes and share counterterrorism information to address threat . “ christy abizaid is an extraordinary leader who is not only incredibly effective but principled , courageous and kind , ” avril d . haines , the director of national intelligence , said in a statement . m . abizaid started her government career a a counterterrorism intelligence analyst at the defense intelligence agency , specializing in afghanistan and pakistan , a well a the middle east , and including a tour a the agency ’ s senior representative in iraq . she is the daughter of john p . abizaid , a retired army general who formerly led the pentagon ’ s central command , overseeing military operation in the middle east and part of asia . “ christy ha played an indispensable role in driving the counterterrorism enterprise for the u.s . government even a other high-priority national security challenge draw resource and attention , ” said nicholas j . rasmussen , a former director of the counterterrorism center who is now at the homeland security department . brett m . holmgren , the assistant secretary of state for intelligence and research , will serve a the acting director of the counterterrorism center when m . abizaid departs in mid-july , administration official said . eric schmittis a national security correspondent for the time , focusing on u.s . military affair and counterterrorism issue overseas , topic he ha reported on for more than three decades.more about eric schmitt advertisement",u.s . counterterrorism chief is stepping down
2024-03-20T21:39:28+0000,The New York Times,,"netanyahu assails schumer , dramatizing partisan split over israel"
2024-04-04T21:53:58+0000,The New York Times,,biden threatens to condition israel aid
2024-04-10T11:29:04+0000,The New York Times,,biden say netanyahu is making ‘ a mistake ’ in gaza
2024-03-13T04:01:13+0000,The New York Times,,these worker are risking their life to restore gaza ’ s phone network
2024-03-12T13:33:22+0000,The New York Times,,washington state will be next test of ‘ uncommitted ’ protest against biden
2024-06-10T19:59:10+0000,The New York Times,"advertisement supported by the leader of collegiate school in manhattan stepped down after an internal report found “ problem of religious and cultural bias . ” bykatherine rosman the leader of one of new york ’ s most elite school ha stepped down after a damning internal audit found “ disquieting problem of religious and cultural bias ” at the school . david lourie , who became the leader of the all-boys collegiate school in manhattan justfour year ago , announced on monday that he and the board had agreed he would leave his post a head of school . “ after four year filled with shared success alongside challenge that required difficult and at time divisive decision , we agreed that a new head of school is what is best for the boy and the school community , ” mr . lourie said in an email to the school community . the collegiate report , issued in may and reviewed by the new york time , wa commissioned by the school to investigate parent ’ concern about antisemitism and islamophobia . nearly two week later , a gender discrimination lawsuit wa filed against collegiate and mr . lourie by one of the school ’ s dean , who claimed that mr . lourie had referred to the report a “ a joke ” and a “ power play by jewish family . ” mr . lourie andjonathan youngwood , the president of the school ’ s board of trustee , did not immediately respond to request for comment . collegiate is among numerous private school across new york city that have experienced intense disagreement over how administrator and faculty member have addressed the israel-hamas war . private-school parent , teacher , administrator and student have been discussing — and in some case , arguing over — the appropriate way for school to address issue related to the war both in the classroom and in broader academic and community discourse . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",why the head of one of new york ’ s most elite school quit
2024-03-24T14:44:18+0000,The New York Times,,witness describe fear and deprivation at besieged hospital in gaza
2024-06-09T15:12:14+0000,The New York Times,"israel-hamaswar advertisement supported by news analysis the operation conducted by israel ’ s military to free four hostage resulted in a high death toll among palestinian and ha not resolved the challenge facing the israeli government . byisabel kershner reporting from jerusalem for month , israeli had heard only about hostage being killed or declared dead in gaza . the “ lucky ” family were those whose loved one ’ remains were retrieved by soldier , at great risk , and brought home to israel for burial . so the audacious rescue on saturday of four living hostage instantly raised morale in israel and offered at least a momentary victory for the country ’ s embattled prime minister , benjamin netanyahu . but by sunday , euphoria wa already giving way to a harsher reality . the heavy air and ground assault that accompanied the rescue killed score of palestinian , including civilian , according to gaza health official , puncturing israel ’ s claim that the operation wa a resounding success , at least internationally . and the operation failed to resolve any of the deep dilemma and challenge vexing the israeli government , according to analyst . eight month into it grinding war in gaza , israel still appears to be far from achieving it stated objective of dismantling hamas ’ s military and governing capability . and israeli fear that time is running out for many of the hostage in gaza . about a third of the 120 that remain have already been declared dead by israeli authority . at the same time , israel ’ s leadership is grappling with an escalation of hostility across the northern border with lebanon and battling increasing international isolation and opprobrium over the war in gaza , includingallegations of genocidethat are being heard by the international court of justice in the hague . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",israel ’ s euphoria over hostage rescue may be fleeting
2024-05-28T09:00:56+0000,The New York Times,"middle eastcrisis advertisement supported by iraqi want to help palestinian but say they are still recovering from their own war and fear playing host to a proxy fight between iran and the united state . byalissa j . rubin reporting from baghdad iraqi have known the bitter taste of war so intimately and frequently over the past 40 year that they say they can feel viscerally the suffering of palestinian in gaza . they remember the dreaded whistling of a shell before impact , the fear of a knock at the door bringing word of a loved one ’ s loss , the stench of blood drying on concrete . this wa daily life for many iraqi for year a an insurgent struggle against the american occupation and a civil war between sunni and shia muslim brought destruction and death to their neighborhood , shattered family and left behind countless widow and orphan . those memory initially prompted thousand of peopleto join demonstrationson the street of iraq ’ s city to show their solidarity with the palestinian cause . but a the war in gaza dragged on , those display of support faded . “ you want to help , ” said yasmine salih , a 25-year old dental student , referring to the plight of the palestinian in gaza , “ but you can ’ t because your own bucket of trouble is full . ” nowhere is that sense more vivid than in baghdad ’ s historic adhamiyah neighborhood , where most people follow the sunni branch of islam — a do most palestinian . a number here took up arm against the american military occupation of iraq that began in 2003 , and they view the israeli assault on gaza a a similar fight against an occupying force . many people in the neighborhood cheered when they heard the news of the hamas-led attack on israel on oct . 7 . but since then , the crowd have dwindled , partly because of a recognition that their effort could do little to help palestinian , resident say . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","war-weary iraqi feel for gaza , but fear spread of the conflict"
2024-04-16T09:02:25+0000,The New York Times,,the house republican going after university on antisemitism
2024-06-06T18:46:09+0000,The New York Times,"israel-hamaswar advertisement a video of munition debris filmed at the school complex in central gaza where thousand of palestinian were sheltering showed remnant of a gbu-39 , a bomb that is designed and manufactured by boeing . bychristiaan triebertandneil collier at least one bomb used in the israeli strike that killed dozen of people , including woman and child , in a united nation school building on thursday appeared to have been made in the united state , according to a weapon expert and video reviewed by the new york time . the school , located in nuseirat , in central gaza , wa beingused a a shelter for thousand of displaced palestinian . the israeli military said it had targeted classroom that were occupied by palestinian militant , though it did not provide evidence for this claim . a video of munition debris , filmedby the palestinian journalist emad abu shawiesh , show remnant of a gbu-39 bomb , which is designed and manufactured by boeing . the use of this weapon in the strike wasfirst reported by cnn . the footage wa uploaded to instagram shortly after 4 a.m . in gaza on thursday , about two and a half hour after the strike wasreportedon telegram , a messaging app . the time , using detail seen in video , confirmed the weapon debris wa filmed at the u.n . school . trevor ball , a former u.s . army explosive ordnance disposal technician , identifiedthe part of the weapon seen in the footage a the nose of a gbu-39 . “ this distinct nose is unique to the gbu-39 munition series , and , due to it solid construction , it can survive the blast intact , ” he said . the hole visible across several floor of the u.n . compound also suggest the use of a smaller precision-guided munition like the gbu-39 , mr . ball added . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",video analysis show israeli strike used bomb that appeared to be u.s . - made
