date,Newspaper,Body Text,title
2024-03-20T14:04:44+0000,The New York Times,,blinken adds a stop in israel to his mideast trip
2024-03-15T18:06:15+0000,The New York Times,,authors withdraw from pen world voices festival over its response to gaza war
2024-06-06T21:59:27+0000,The New York Times,"israel-hamaswar advertisement the announcement adds to the pressure the president is facing on the issue from leaders in the black community , a group that is key to his re-election . byerica l . green reporting from washington the n.a.a.c.p . , the oldest and largest civil rights group in the nation , called on thursday for president biden to “ draw the red line ” and halt weapons shipments to israel over the mounting civilian death toll in its war in gaza . in a rare foray into foreign policy , the influential organization added to the mounting pressure from black leaders on mr . biden to stop aiding israel’s war in gaza . its warning comes as mr . biden tries to shore up softening support among black americans , a constituency that was crucial in catapulting him to the white house in 2020 and that he will need to win his re-election bid in november . inits statement , the n.a.a.c.p . called on mr . biden to “ draw the red line and indefinitely end the shipment of weapons and artillery ” to israel and any states that supply weapons to terrorist organizations , including hamas . “ the middle east conflict will only be resolved when the u.s . government and international community take action , including limiting access to weapons used against civilians , ” the statement said . the n.a.a.c.p . ’ s announcement came the same day thatan israeli airstrikein central gaza killed dozens of people at a united nations school complex that had become a shelter for thousands of displaced palestinians . it tightens the political bind mr . biden finds himself in as he pushes for a cease-fire to end the war while continuing to provide support for a longtime u.s . ally . he has recently withheld some offensive weapons from israel and has threatened to hold back more , but has also made clear that he will continue to supply defense systems and arms that aid in israel’s “ ability to respond to attacks ” like one iranlaunched in april . we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement",n.a.a.c.p . calls on biden to halt arms deliveries to israel
2024-04-01T10:01:50+0000,The New York Times,,"protests intensify against netanyahu , and china tries to sway u.s . politics"
2024-04-09T19:27:31+0000,The New York Times,,austin pushes back on claims of israel carrying out genocide in gaza
2024-06-04T00:12:58+0000,The New York Times,"advertisement supported by news analysis president biden has promised to support the two countries for as long as it takes . both their wars appear to be at critical turning points . bydavid e . sanger reporting from washington over the past five days , president biden has been engaged in a very public demonstration of the struggles of managing two of america’s most difficult allies , president volodymyr zelensky of ukraine and prime minister benjamin netanyahu of israel , both leading countries that the president has vowed to defend , as long as it takes . the conflicts they are engaged in could not be more different , born out of grievances that reach back decades . but by coincidence , both confrontations seem to be at critical turning points , that moment when it becomes obvious how starkly national interests are diverging — to say nothing of the political interests of three leaders clearly worried about their own hold on power . adding to the complexity of the problem , it is unclear in washington exactly what an acceptable endgame might look in ukraine or in gaza . officially , ukraine still talks about total victory , pushing russia out of every inch of territory it seized since the february 2022 invasion . israel still speaks of the goal of the “ total destruction ” of hamas , the only way to assure that it could never again mount an attack like the oct . 7 assault that killed nearly 1,200 israelis and sparked seven months of brutal retaliation . but in washington , those rallying calls sound increasingly unrealistic . russia appears to be regaining momentum . the call for the total defeat of hamas sounds like a rationale for perpetual war — and , in fact , israeli officials have publicly declared the war in gaza will likely continue to the end of the year , if not longer . so mr . biden has taken to crisis management , trying to prevent the worst , even if he cannot answer the question of how , exactly , these wars end . “ neither ukraine nor israel is a treaty ally , ” said aaron david miller , a senior fellow at the carnegie endowment for international peace and a longtime mideast negotiator . he was referring to the status of the other 31 members of nato , which are obliged to come to one another’s defense , and the formal american pacts with japan , south korea , the philippines and others . “ and yet we are fully invested in how to get these wars to the next phase , a phase where we lessen the violence , even if we can’t articulate a realistic vision of how it stops . ” we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement","in israel and ukraine , biden navigates two of america’s most difficult allies"
2024-03-27T17:48:22+0000,The New York Times,,"majority of americans disapprove of israel’s actions in gaza , new poll shows"
2024-04-16T09:03:35+0000,The New York Times,,"for israel’s allies , iranian missile strike scrambles debate over gaza"
2024-03-11T11:04:59+0000,The New York Times,,"biden marks ramadan , saying the war has inflicted ‘ terrible suffering ’ on gaza"
2024-03-31T13:50:12+0000,The New York Times,,israel said it had begun a less intense phase of the war
2024-05-26T09:50:54+0000,The New York Times,"israel-hamaswar advertisement under a u.s . - brokered agreement , egypt allowed trucks to pass through the israeli-controlled kerem shalom . byaaron boxermanandvivek shankar aid trucks from egypt entered the gaza strip on sunday under a new u.s . - brokered agreement to reopen a vital conduit for humanitarian relief , the israeli military and the egyptian red crescent said . egypt had blocked aid from entering the enclave via its territory since israel’s seizure of the rafah crossing — which provides access to southern gaza — in early may . the two sides have traded blame over that crossing’s closure , even as aid has piled up on the egyptian side . after u.s . pressure , egypt announced on friday that it had agreed to divert trucks through the israeli-controlled kerem shalom crossing , which is roughly two miles from the rafah crossing , as a temporary measure . some 126 trucks from egypt containing food , fuel and other necessities entered the gaza strip through kerem shalom on sunday , the israeli military said in a statement . the trucks were inspected by israeli officials , said ahmad ezzat , an egyptian red crescent official . the quantity of food , water and medicines reaching gazans has plummeted since the war began nearly eight months ago . as a result , the united nations and aid groups have been warning of widespread hunger in the enclave and urging israel to open more routes for aid to enter . but in recent weeks , aid shipments into gaza throughthe two main land conduitshave been interrupted . one of those crossings is kerem shalom , which sits at the intersection of gaza , israel and egypt . israel temporarily closed kerem shalom a few weeks ago after a hamas rocket attack there killed four of its soldiers . since then israel has allowedsome aid into gaza through kerem shalom , but its distribution has been a point of contention . israel says that aid agencies must distribute the aid . but the agencies say that the israeli military’s activity in southern gaza has made their job nearly impossible . we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement",aid deliveries from egypt resume going into gaza
2024-03-08T04:45:37+0000,The New York Times,,"offering a choice of ‘ revenge ’ vs . ‘ decency , ’ biden strikes a contrast with trump"
2024-05-26T07:00:44+0000,The New York Times,"israel-hamaswar advertisement supported by in an israeli prison infirmary , a jewish dentist came to the aid of a desperately ill hamas inmate . years later , the prisoner became a mastermind of the oct . 7 attack . byjo beckerandadam sella jo becker reported from tel aviv , and adam sella from nir oz , israel . since the early days of the israel-hamas war , they have traced the aftereffects of a fateful encounter between yahya sinwar and dr . yuval bitton . this is how dr . yuval bitton remembers the morning of oct . 7 . being jolted awake just after sunrise by the insistent ringing of his phone . the frantic voice of his daughter , who was traveling abroad , asking , “ dad , what’s happened in israel ? turn on the tv . ” news anchors were still piecing together the reports : palestinian gunmen penetrating israel’s vaunted defenses , infiltrating more than 20 towns and military bases , killing approximately 1,200 people and dragging more than 240 men , women and children into gaza as hostages . even in that first moment , dr . bitton says , he knew with certainty who had masterminded the attack : yahya sinwar , the leader of hamas in gaza and inmate no . 7333335 in the israeli prison system from 1989 until his release in a prisoner swap in 2011 . but that was not all . dr . bitton had a history with yahya sinwar . as he watched the images of terror and death flicker across his screen , he was tormented by a decision he had made nearly two decades before — how , working in a prison infirmary , he had come to the aid of a mysteriously and desperately ill mr . sinwar , and how afterward the hamas leader had told him that “ he owed me his life . ” the two men had then formed a relationship of sorts , sworn enemies who nevertheless showed a wary mutual respect . as a dentist and later as a senior intelligence officer for the israeli prison service , dr . bitton had spent hundreds of hours talking with and analyzing mr . sinwar , who in the seven months since oct . 7 has eluded israel’s forces even as their assault on gaza has killed tens of thousands and turned much of the enclave to rubble . now american officials believemr . sinwar is calling the shotsfor hamas in negotiations over a deal for a cease-fire and the release of some of the hostages . mediterranean sea west bank tel aviv israel jerusalem dead sea gaza city gaza strip nir oz beersheba beersheba prison complex negev desert egypt jordan eilat 20 miles by the new york times we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement",the hamas chief and the israeli who saved his life
2024-06-07T10:00:10+0000,The New York Times,"for more audio journalism and storytelling,download new york times audio , a new ios app available for news subscribers . hosted bytracy mumford produced byian stewartanddavis land edited byjessica metzgerandtracy mumford on today’s episode : israeli strike kills dozens at civilian shelter in gaza,by aaron boxerman , abu bakr bashir , erika solomon and thomas fuller witness in hunter biden trial gives intimate portrait of his drug use,by glenn thrush , eileen sullivan and zach montague minority groups ’ uninsured rate has plunged in recent years , reports find,by noah weiland pat sajak , the cool , unflappable , reliable host , signs off,by guy trebay tune in , and tell us what you think attheheadlines@nytimes.com . for corrections , emailnytnews@nytimes.com . for more audio journalism and storytelling,downloadthe new york times audio app — available to times news subscribers on ios — andsign upfor our weekly newsletter . advertisement","israel defends strike on school , and hallie biden testifies in gun trial"
2024-04-22T11:25:09+0000,The New York Times,,columbia university to hold classes remotely after weekend protests
2024-06-11T16:24:03+0000,The New York Times,"israel-hamaswar advertisement the security council can’t force anyone to adopt the plan , but its passage of a resolution backing it increases pressure on both sides to make a deal . bymatthew mpoke bigg the united nations security council on mondayendorseda cease-fire plan for the gaza strip that is backed by the united states , adding weight to an international effort to end the eight-month war . neither israel nor hamas has publicly accepted the plan , but secretary of state antony j . blinken on tuesdayheld talksin the region to press for its adoption . here’s a look at how the cease-fire would work , and at some of the areas of dispute between the warring parties . the plan would unfold inthree phases . underphase one , there would be a six-week cease-fire and the release of hostages who are older or wounded , or who are women , as well as the return of the remains of some people who died in gaza while in captivity . in exchange , palestinian prisoners would be released from israeli jails . israeli forces would withdraw from populated areas of gaza , and more humanitarian aid would be distributed in the enclave . civilians , most of whom have been displaced , would be free to return to their homes , including in northern gaza , an area devastated by israeli airstrikes and fighting . as all of this happens , talks over a permanent cease-fire would continue , with the goal of reaching phase two : the full withdrawal of israel’s military , the return of all hostages and the freeing of more palestinian prisoners . we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement",here’s a look at the u.n . - backed plan to stop the war in gaza .
2024-04-09T19:55:30+0000,The New York Times,,"cameron , on u.s . trip , takes a risk and meets with trump"
2024-04-14T12:28:46+0000,The New York Times,,what we know about iran’s attack on israel and what happens next
2024-04-22T09:42:13+0000,The New York Times,,3 people injured after vehicle attack in jerusalem
2024-04-15T15:17:18+0000,The New York Times,,"with nuclear deal dead , containing iran grows more fraught"
2024-03-21T12:13:50+0000,The New York Times,,israel’s raid on al-shifa hospital grows into one of the longest of gaza war
2024-05-28T23:12:44+0000,The New York Times,"israel-hamaswar advertisement supported by the israeli military said it had deployed additional combat troops to the southern gaza strip , even as a growing chorus of voices demand an end to the fighting . bycassandra vinograd,hiba yazbekandthomas fuller israel’s military said it was pressing on with its ground assault in the southern gaza strip on tuesday despite mountinginternational outrageover its operations there , including an airstrike over the weekend that killed dozens of civilians . the military said its troops were engaging in close-quarters combat with hamas fighters and that it had deployed an additional “ combat team ” to rafah , without specifying how many more soldiers were sent to the southern city . the military has said that its strike on rafah on sunday — which ignited a deadly fire that killed at least 45 people — targeted a hamas compound . on monday , prime minister benjamin netanyahu of israel said it was a “ tragic accident ” that civilians in the camp , many of them displaced from other parts of gaza , had been killed . his comments , however , did little to quell a chorus of voices demanding accountability and a halt to the fighting , which came amid reports of anotherdeadly strikein nearby al-mawasi on tuesday . an official in gaza , dr . mohammed al moghayer of the palestinian civil defense , said that at least 21 people were killed and dozens injured on tuesday when strikes hit tents housing displaced people in al-mawasi , not far from the city of rafah . israel has declared an area of al-mawasi a humanitarian safe zone . tuesday’s strike appeared to occur near the humanitarian zone but not in it , according to videos verified by the new york times . we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement",israel pushes into rafah as displaced palestinians search for safety
2024-03-11T23:23:53+0000,The New York Times,,"netanyahu’s coalition ‘ may be in jeopardy , ’ intelligence report says"
2024-06-10T19:48:48+0000,The New York Times,"advertisement supported by representative jamaal bowman of new york told members of the socialist group that his views on israel aligned with theirs , and insisted that he never quit the group , despite earlier claims . bynicholas fandos last fall , in the days after hamas’s deadly oct . 7 attack on israel , representative jamaal bowman of new york appeared ready to make a hard public break with the democratic socialists of america . mr . bowman condemned a rally promoted by the group “ in the strongest possible terms ” after some attendees glorified the slaughter of 1,200 israelis . his office also took the opportunity to publicize for the first time that he hadlet his own d.s.a . membership lapseamid earlier disagreements over funding for israeli defenses . but in a private video meeting with the group late last month , mr . bowman insisted he had never actually left , shifting his story as he sought to mend fences with the small but influential group amid a primary challenge that has become a symbolic test of his party’s divisions over israel . “ i’m still a member , ” the congressman said in a recording of the may 26 meeting that was obtained and verified by the new york times . “ i didn’t let my dues lapse . ” pressed by members to explain why his office had publicly stated otherwise , he added : “ media has a tendency to talk about b.s . , and not focus on the race . and we wanted to make sure we were focusing on our race at that time and getting re-elected . ” we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement",bowman makes amends with democratic socialists after rift over israel
2024-04-16T22:18:08+0000,The New York Times,,"israel weighs response to iran attack , with each choice a risk"
2024-03-15T23:13:07+0000,The New York Times,,"a watershed moment for the politics of israel , courtesy of chuck schumer"
2024-04-18T21:35:13+0000,The New York Times,,u.s . vetoes palestinian bid for recognition as full u.n . member state
2024-04-09T08:28:55+0000,The New York Times,,gazans still face extreme hardship as the pace of fighting slows
2024-04-09T23:28:30+0000,The New York Times,,germany rebuffs claim its arms sales to israel abet genocide in gaza
2024-05-23T20:27:09+0000,The New York Times,"israel-hamaswar advertisement it was unclear if negotiators from egypt and qatar would participate . byjulian e . barnesandedward wong reporting from washington william j . burns , the c.i.a . director , who has been the lead american negotiator in efforts for a cease-fire in gaza , plans to travel to europe this weekend for talks with his israeli counterpart to try to revive the stalled discussions over a pause in the fighting and the release of hostages , according to a u.s . official and another person briefed on the negotiations . this month , frustration boiled over between officials from hamas and israel , and the countries mediating — the united states , qatar and egypt — put the talks on hold . israeli officials were upset with what they saw as shifting negotiating stances by hamas , including the number of hostages to be released in a first phase . hamas was upset by israel’s operations in rafah , the southern gazan city , whichhave been progressingsince . but core to the dispute were disagreements over how to define a cessation of hostilities between hamas and israel , and how different stages of the cease-fire would be put into effect . the resumption of talks , at an undisclosed location in europe , is expected to take place over the next few days . it is not clear if egyptian and qatari negotiators will join mr . burns and david barnea , the chief of the mossad , israel’s spy agency , to directly take part in the discussions . mr . burns , however , has been in close contact with egyptian and qatari negotiators as the mediators look to get the talks back on track , said a u.s . official . in early may,mr . burns did shuttle diplomacybetween egypt and israel trying to push for the first phase of an agreement to begin , including a staggered process for the release of hostages and a temporary halt in fighting . the talks in the coming days are expected to be the first since that round of negotiations ended . while it is unclear what could be achieved with mr . burns’s new discussions , restarting the talks is , at this point , a notable development . u.s . officials say a hostage-for-cease-fire agreement has to be reached for all their other diplomatic efforts to get momentum , including discussions of a postwar administration in gaza and a megadeal for a palestinian state that the americans and saudis want israel to agree to . but israeli military operations in rafah continue to complicate the picture . the more aggressive the israeli operations there , the less hamas wants to negotiate . some american officials have said israel is taking their advice on how to mitigate some civilian casualties — which has contributed to an erosion of international support for israel with over 35,000 people dead , according to the gazan health authorities . on wednesday , jake sullivan , the u.s . national security adviser , said he was optimistic that israel , so far , was not conducting the kind of major operation in rafah that the united states had feared it would . but questions remain about exactly what the israeli intentions for rafah over the longer term might be . julian e . barnescovers the u.s . intelligence agencies and international security matters for the times . he has written about security issues for more than two decades.more about julian e . barnes edward wongis a diplomatic correspondent who has reported for the times for more than 24 years from new york , baghdad , beijing and washington . he was on a team of pulitzer prize finalists for iraq war coverage.more about edward wong advertisement",c.i.a . director to meet with israeli counterpart this weekend over cease-fire talks
2024-05-31T17:59:04+0000,The New York Times,"israel-hamaswar advertisement the president outlined a plan to try to get hamas and israel to break out of a monthslong deadlock that has resulted in the killing of thousands of palestinians . transcript israel has offered a comprehensive new proposal . it’s a road map to an enduring cease-fire and the release of all hostages . this proposal has been transmitted by qatar to hamas . this is truly a decisive moment . israel has made their proposal . hamas says it wants a cease-fire . this deal is an opportunity to prove whether they really mean it . hamas needs to take the deal . for months , people all over the world have called for cease-fire . now it’s time to raise your voices and demand that hamas come to the table , agrees to this deal and ends this war that they began . at this point , hamas no longer is capable of carrying out another oct . 7 . and the palestinian people have endured sheer hell in this war . too many innocent people have been killed , including thousands of children . it’s time to begin this new stage . the hostages come home , for israel to be secure , for the suffering to stop . it’s time for this war to end , and for the day after to begin . thank you very much . byzolan kanno-youngsanddavid e . sanger zolan kanno-youngs reported from rehoboth beach , del . , where president biden will be spending the weekend . david e . sanger reported from washington . declaring hamas no longer capable of carrying out a major terrorist attack on israel , president biden said on friday that it was time for a permanent cease-fire in gaza and endorsed a new plan he said israel had offered to win the release of hostages and end the fighting . “ it’s time for this war to end , for the day after to begin , ” mr . biden said , speaking from the state dining room at the white house . he also gave a stark description of hamas’s diminished capabilities after more than seven months of israeli attacks , saying that “ at this point , hamas is no longer capable of carrying out another oct . 7 . ” “ this is truly a decisive moment , ” mr . biden said . “ israel has made their proposal . hamas says it wants a cease-fire . this deal is an opportunity to prove whether they really mean it . ” with that statement , mr . biden appeared to be revealing his true agenda : making public elements of the proposal in an effort to pressure both hamas and israel to break out of a monthslong deadlock that has resulted in the killing of thousands of palestinians . american officials have describedhamas’s leader , yahya sinwar , as interested only in his own survival and that of his family and inner circle , as they presumably operate from tunnels deep under southern gaza . but officials have also said prime minister benjamin netanyahu of israel has little incentive to move to a real cease-fire , because of the widespread belief in israel that as soon as the surviving hostages are returned , and a last cease-fire begins , he will most likely lose his fragile hold on power . mr . biden’s remarks came at a pivotal moment in his re-election campaign , a day after his rival , former president donald j . trump , was convicted of 34 felony charges . at the same time , he has been facing growing pressure at home over the bloodshed in gaza , which has led to eruptions on college campuses and on the streets of american cities , and alienated many of his own supporters . we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement","biden calls for end to gaza war , endorsing israeli cease-fire proposal"
2024-05-23T09:04:09+0000,The New York Times,"israel-hamaswar advertisement supported by the treasury secretary said allies from the group of 7 nations must work to stabilize the west bank economy and increase gaza aid . byalan rappeport alan rappeport reported from stresa , italy , where he is covering the group of 7 finance ministers meeting . treasury secretary janet l . yellen warned israel on thursday againstcutting off tiesbetween palestinian and israeli banks , arguing that such a move would further destabilize the economy of the west bank when palestinians were already facing dire economic conditions . ms . yellen’s comments came in the wake of israel’s decision on wednesday to withhold tax revenue from the palestinian authority in retaliation for three european countries ’ unilaterally agreeing to recognize a palestinian state . ms . yellen and other top economic officials from the group of 7 nations are expected to discuss the matter and the humanitarian situation in gaza during their summit in stresa , italy , which begins on thursday . “ i’m particularly concerned by israel’s threats to take action that would lead to palestinian banks ’ being cut off from their israeli correspondent banks , ” ms . yellen said during remarks ahead of a news conference . ms . yellen added that the banking channels were critical for processing transactions that allow $ 8 billion a year of imports of food , fuel and electricity from israel and $ 2 billion of palestinian exports . the war in gaza is one of several geopolitical crises that are weighing on the global economy . the economic policymakers are also planning to discuss russia’s war in ukraine and continue deliberations over how to use more than $ 300 billion of frozen russian central bank assets to provide ukraine with additional aid . officials from the group of 7 will also be discussing ways to tighten sanctions on russia and how to prevent china from providing the country with military support . ms . yellen said on thursday that the plight of the palestinians would be a topic of discussion with her counterparts and that a move to cut palestinians off from the international financial system could fuel a “ humanitarian crisis . ” we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement",yellen warns israel against cutting off palestinian banks
2024-04-12T09:00:17+0000,The New York Times,,how the war in gaza mobilized the american left
2024-04-08T15:45:07+0000,The New York Times,,google to tone down message board after employees feud over war in gaza
2024-06-06T15:53:40+0000,The New York Times,"israel-hamaswar advertisement the deadly strike on a united nations school-turned-shelter is a bitter reminder , gazans say , that each place they flee eventually gets caught up in the bloodshed . byerika solomonandabu bakr bashir a mother begs her dead child to take her hand . a young man , wrapped in bandages , lies weeping next to the corpse of another man . a little boy , his face coated in dust and blood , stares vacantly from a hospital floor as people shout frantically around him . the scenes at the doorstep of the last functioning hospital in central gaza , posted on social media by a palestinian videographer after an israeli strike hit a united nations school complex , have yet again highlighted the awful dilemma that palestinian civilians keep facing through eight months of war : the places where they seek refuge often end up being attacked . the videos were posted to instagram on thursday after the strike . the new york times verified that they were shot at al aqsa martyrs hospital in the central gaza city of deir al balah . in the early morning hours of thursday , israel launched a strike on a school complex housing thousands of displaced palestinians who had sought shelter there . dozens were killed . israel says its attack targeted and killed hamas operatives using the school building as a base . palestinian medical workers say it killed civilians . of at least 40 dead bodies from the attack registered by gaza’s health ministry , 14 were children and nine were women , the ministry said . we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement",gazans weep and pray over loved ones killed in attack on former school
2024-05-24T10:52:52+0000,The New York Times,"israel-hamaswar advertisement the bodies were found in jabaliya , where the israeli military has been trying to root out a renewed hamas insurgency . byaaron boxermanandjohnatan reiss israeli forces retrieved the bodies of three oct . 7 hamas attack victims in an overnight operation in northern gaza , the israeli military said on friday , further heightening fears for the fate of the remaining hostages held in gaza . israeli officials identified the three hostages as hanan yablonka , 42 ; michel nisenbaum , 59 ; and orion hernandez radoux , a dual citizen of france and mexico . according to rear adm . daniel hagari , the israeli military spokesman , all three were killed in the hamas-led oct . 7 attack , and hamas militants brought their bodies back to gaza . roughly 125 living and dead hostages now remain in gaza , according to the israeli authorities , as talks for a cease-fire that would also secure their release have stalled . israel and hamas have conducted indirect negotiations for months in an attempt to clinch an agreement , but those talks collapsed in early may . on thursday , the israeli prime minister’s office said the war cabinet had ordered its negotiating team tocontinue talks to reach a deal , but prospects appeared remote as israel pursues its operation in rafah , in southern gaza . the israeli government has faced rising criticism by some of the hostages ’ family members , who say it has not gone far enough to reach an agreement . “ the recovery of their bodies is a silent but resolute reminder that the state of israel is obligated to immediately dispatch negotiation teams with a clear demand to bring about a deal that will swiftly return all the hostages home , ” said the hostages families forum , a group that represents family members of the captives . over the past week , a total of seven bodieshave been brought back to israelfor burial after being retrieved by israeli soldiers and intelligence officers . they included shani louk , mr . radoux’s partner , an israeli-german dual citizen who became a symbol of the brutality of the hamas attack . most of the seven hostages brought back had not been publicly declared presumed dead by the israeli authorities . we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement",israeli forces recover bodies of 3 more hostages in northern gaza
2024-04-18T18:21:41+0000,The New York Times,,colleges warn student demonstrators : enough
2024-03-14T14:49:41+0000,The New York Times,,"schumer urges new leadership in israel , calling netanyahu an obstacle to peace"
2024-05-29T12:15:21+0000,The New York Times,"israel-hamaswar advertisement the slogan , which has been a touchstone for pro-palestinian demonstrators for months , ricocheted across social media this week . byali watkins the slogan “ all eyes on rafah ” has ricocheted across social media this week following an israeli strike in the gazan city that killed dozens of civilians and provoked international outrage . for months , the phrase has been a touchstone in the social and cultural dialogue around israel’s war against hamas in the region . it has periodically trended on social media , particularly as israeli military attacks in the city — located in the southern gaza strip , along the egyptian border — have escalated . on wednesday , the saying was once again trending , this time through what appears to bean a.i . - generated image showing a field of refugee tentsspelling out “ all eyes on rafah . ” one version of the graphic has been shared more than 38 million times on instagram . the phrase may have originated in comments made in february by rik peeperkorn , who heads the world health organization’s office for gaza and the israeli-occupied west bank . mr . peeperkorn was speaking at a news conference as the israeli military intensified its campaign in the southern gaza strip . “ all eyes are on rafah , ” mr . peeperkornsaid at the time . the comment was almost immediately repurposed by pro-palestinian and humanitarian groups to draw attention to gaza and rafah , which was one of the last remaining destinations for displaced palestinians from other parts of the territory . among them were save the children international , oxfam and , later , pro-palestinian lobbying groups like jewish voice for peace . the saying was also heard at pro-palestinianproteststhat swept across western universities earlier this month . the deadlystrikein rafah on sunday was quicklydenouncedby world leaders . prime minister benjamin netanyahu of israel said the attack had killed two hamas officials , and he called the civilian deaths a “ tragic accident . ” ali watkinsis a reporter on the metro desk , covering crime and law enforcement in new york . previously , she covered national security in washington for the times , buzzfeed and mcclatchy newspapers.more about ali watkins advertisement",‘ all eyes on rafah ’ surges on social media after a deadly israeli strike
2024-03-11T04:01:33+0000,The New York Times,,"navigating israeli restrictions , many palestinians find it hard to reach al aqsa"
2024-03-29T10:00:14+0000,The New York Times,,"hamas took her , and still has her husband"
2024-04-06T22:26:58+0000,The New York Times,,"another israeli hostage’s body recovered , the death angering his family"
2024-03-30T13:30:54+0000,The New York Times,,a times photographer went on a gaza airdrop . here’s what he saw .
2024-04-22T10:00:36+0000,The New York Times,,"the trump trial ramps up , and the supreme court considers a homelessness case"
2024-03-06T18:02:53+0000,The New York Times,,"protesters interrupt adam schiff’s victory speech , chanting ‘ cease-fire now ’"
2024-04-07T23:20:04+0000,The New York Times,,israel withdraws troops from southern gaza as war hits 6-month mark
2024-03-02T21:47:11+0000,The New York Times,"israel-hamaswar advertisement the vice president expects to discuss the urgency of a hostage deal and getting food and supplies to palestinian civilians with a member of netanyahu’s war cabinet . byerica l . greenandaaron boxerman vice president kamala harris is scheduled to meet with benny gantz,a member of the israeli war cabinet , in washington on monday,according to a white house official and a spokesman for mr . gantz . during the meeting with mr . gantz , ms . harris is expected to discuss the urgency of securing a hostage deal , which would allow for a temporary cease-fire , and the need to significantly increase aid into gaza , according to the white house official , who provided details on the condition of anonymity . the meeting , which is scheduled to take place at the white house , comes as the biden administration faces pressure to help secure a temporary cease-fire and hostage deal in the israel-hamas war and to more forcefully address the escalating humanitarian catastrophe in gaza . on saturday , another senior administration official , who spoke on the condition of anonymity to discuss sensitive diplomatic efforts , told reporters that negotiations were continuing , and that israel had “ more or less accepted ” a framework for the deal and that the ball was now in hamas’s court . the proposal could lead to a six-week pause in the fighting , as well as the release of some of the hostages held in gaza and palestinian prisoners in israel . president biden had expressed hope that a deal could be reached by monday as u.s . officials said they were working to secure a deal by the start of ramadan , the muslim holy month that will start this year around march 10 . the united states also delivered its firstairdrop of food into gaza on saturdayamid warnings that the besieged enclavewas on the brink of famine . israel has imposed tight restrictions on the entry of humanitarian aid , even as international relief organizations have suspended some convoys because of rising anarchy and the looting of some aid trucks inside gaza . we are having trouble retrieving the article content . please enable javascript in your browser settings . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour times account , orsubscribefor all of the times . thank you for your patience while we verify access . already a subscriber?log in . want all of the times?subscribe . advertisement",harris to meet with top israeli official as truce talks continue
2024-03-01T12:25:05+0000,The New York Times,,gaza aid declined significantly in february
